{'name': '松江国际新兴大街5马路53号', 'value': 5159},
{'name': '联盟路3号', 'value': 4},
{'name': '永寿颐和广场', 'value': 4},
{'name': '友谊北路90号', 'value': 4},
{'name': '北海大道星湖湾西门口北一百米', 'value': 4},
{'name': '乐安路203-205铺面', 'value': 4},
{'name': '东北街131-1号', 'value': 4},
{'name': '吉大南校日新楼2楼', 'value': 4},
{'name': '紫金街道东升北区1幢15号', 'value': 4},
{'name': '泰和文苑1-113', 'value': 4},
{'name': '南黎路133-8号', 'value': 4},
{'name': '瓦窑西路31号', 'value': 4},
{'name': '滏东大街与滏漳路西行200米路北', 'value': 4},
{'name': '黄河路97号', 'value': 4},
{'name': '泉山街道泉山路泉山学校对面', 'value': 4},
{'name': '北三东路', 'value': 4},
{'name': '三好街54号', 'value': 4},
{'name': '高湾街高兴苑小区1#-M102', 'value': 4},
{'name': '健康路东段', 'value': 4},
{'name': '站南路209号', 'value': 4},
{'name': '禾祥东路18号之2', 'value': 4},
{'name': '文治二道街1号3栋1层26号', 'value': 4},
{'name': '22栋', 'value': 4},
{'name': '22栋', 'value': 4},
{'name': '津滨大道53号2-1084商铺', 'value': 4},
{'name': '青岛路与齐州路交叉口北200米路西', 'value': 4},
{'name': '富强路与建安街交汇南侧80米', 'value': 4},
{'name': '新华路紫御华府南门', 'value': 4},
{'name': '蟠龙路6号商铺5号门', 'value': 4},
{'name': '潜山路与史河路交叉口东100米', 'value': 4},
{'name': '龙南路步步高商场B1层B1019号', 'value': 4},
{'name': '北大街2号(鑫利美食城4楼)', 'value': 4},
{'name': '向阳路3号金科时代中心内街3A栋101门面店(售楼中心内侧)', 'value': 4},
{'name': '迎宾路新城花园商业街C19号商铺', 'value': 4},
{'name': '桑田一路28号', 'value': 3},
{'name': '佛城西路9—132号', 'value': 3},
{'name': '新华西路32号', 'value': 3},
{'name': '清江路85号舜建广场第二层19-10号商铺', 'value': 3},
{'name': '望亭镇鹤溪路549号', 'value': 3},
{'name': '成温邛高速崇州服务区', 'value': 3},
{'name': '大学城北路92号龙湖·U城天街LG层', 'value': 3},
{'name': '藕洛路藕乐汇生活广场1179', 'value': 3},
{'name': '寨上二组五号厂房南侧店之六', 'value': 3},
{'name': '雄楚大道177号乐都汇1层', 'value': 3},
{'name': '纬一街附近', 'value': 3},
{'name': '三好街96号1M001商铺', 'value': 3},
{'name': '小吃街1号', 'value': 3},
{'name': '舜耕路', 'value': 3},
{'name': '湖塘路桥小商品市场南门迎贵馒头店旁', 'value': 3},
{'name': '陇海步行街纪念日百货隔壁', 'value': 3},
{'name': '洪家街道车站接179号', 'value': 3},
{'name': '华海3c湖东路6号', 'value': 3},
{'name': '北关大街东首育英中学西', 'value': 3},
{'name': '山大校园内浴池旁', 'value': 3},
{'name': '文心路四季花园星空商城一楼', 'value': 3},
{'name': '郑东新区龙子湖路华北水利水电学院北门丹尼斯二楼', 'value': 3},
{'name': '五一路江南水街19号', 'value': 3},
{'name': '老大楼2楼', 'value': 3},
{'name': '樾河路88号', 'value': 3},
{'name': '江平路238号电影院内', 'value': 3},
{'name': '海悦花园5幢16号店', 'value': 3},
{'name': '大润发生活广场2楼', 'value': 3},
{'name': '闸弄口街道天城路203号', 'value': 3},
{'name': '富华东路2号', 'value': 3},
{'name': '龙归B1出口', 'value': 3},
{'name': '洛浦街南浦沿沙路137-171号145号', 'value': 3},
{'name': '南京经济技术开发区恒通大道50-8号沿街东侧一栋一层2号门面房', 'value': 3},
{'name': '德兴花园德富三栋102', 'value': 3},
{'name': '振兴路28号', 'value': 3},
{'name': '龙岗街道欢城广场美食街', 'value': 3},
{'name': '学府大道3号附9号', 'value': 3},
{'name': '百安坝日杂巷6号邮政门面', 'value': 3},
{'name': '静湖花园东区菜市场西30米', 'value': 3},
{'name': '天津自贸区（天津港保税区）海滨八路69号海港职工生活服务中心112室', 'value': 3},
{'name': '宝山路28号', 'value': 3},
{'name': '洋沙山路80-2号', 'value': 3},
{'name': '吕岭路泰和花园站台旁', 'value': 3},
{'name': '曾厝垵后厝87号-101', 'value': 3},
{'name': '大什字街201号', 'value': 3},
{'name': '北三西路24甲2号5门', 'value': 3},
{'name': '松山西路152号网点7门', 'value': 3},
{'name': '神农路120号', 'value': 3},
{'name': '银环花园A座1层', 'value': 3},
{'name': '西南路与富民路交口北京华联生活超市内', 'value': 3},
{'name': '铁东办事处站前广场1-14号', 'value': 3},
{'name': '烟台路68-1', 'value': 3},
{'name': '开放西路麦乐族KTV旁边', 'value': 3},
{'name': '恒祥北大街金昌小区20号商业门脸', 'value': 3},
{'name': '方通广场一层', 'value': 3},
{'name': '三顺店街小教场13号商住综合楼1层东2号', 'value': 3},
{'name': '中天御园财富广场', 'value': 3},
{'name': '利州街道新华广场东侧东盛花园', 'value': 3},
{'name': '九台北路与庆丰路交叉口东行100米路北', 'value': 3},
{'name': '卡伦湖大街吉林工商学院西门对面', 'value': 3},
{'name': '第一中学对过', 'value': 3},
{'name': '海姜大道欧亚国际北门西侧10米', 'value': 3},
{'name': '魏塘镇环西南路15号', 'value': 3},
{'name': '公园路与草坎巷交叉口西南150米', 'value': 3},
{'name': '长泰南路30号', 'value': 3},
{'name': '正气路吉安站北侧', 'value': 3},
{'name': '将军大道607号', 'value': 3},
{'name': '通盛路', 'value': 3},
{'name': '铜城青年街与文化街交叉口东南角处', 'value': 3},
{'name': '黄河一路渤海十八路往西300米路南', 'value': 3},
{'name': '南三环嵩山路南彩路交叉口锦绣山河锦和广场小吃街六号楼110号', 'value': 3},
{'name': '新南环路福源老年公寓旁', 'value': 3},
{'name': '东湖路', 'value': 3},
{'name': '里广路景胜商业市场', 'value': 3},
{'name': '商业大道翡翠雅苑小区对面', 'value': 3},
{'name': '中澳新城翠湖居综合市场4卡', 'value': 3},
{'name': '中心区荣兴商业广场一楼', 'value': 3},
{'name': '铜仁路98号2楼', 'value': 3},
{'name': '朝阳大街朝阳公园圣都乐园内', 'value': 3},
{'name': '三角公园路口', 'value': 3},
{'name': '春风路1号', 'value': 3},
{'name': '柴达木中路世邦美食广场三楼', 'value': 3},
{'name': '马井人民路南区大道', 'value': 3},
{'name': '月华南大街28号', 'value': 3},
{'name': '新塘东坑五横路万禾购物广场东门旁', 'value': 3},
{'name': '深汕公路中信龙盛广场1-116', 'value': 3},
{'name': '南门街道尹江路荣安世家小区内', 'value': 3},
{'name': '王家墩东地铁站B出口旁九宫美食城', 'value': 3},
{'name': '东新路24号3门保利海上五月花三期底商', 'value': 3},
{'name': '太阳城步行街辰日路13号', 'value': 3},
{'name': '中街兴隆大家庭4楼', 'value': 3},
{'name': '民裕大街第二中学对面', 'value': 3},
{'name': '迎津街247号', 'value': 3},
{'name': '泰安路和平正街3号', 'value': 3},
{'name': '盘龙南路魏家凉皮旁边', 'value': 3},
{'name': '府南路与龙山大街交叉口西100米', 'value': 3},
{'name': '迎春南路248号附近', 'value': 3},
{'name': '通盛路上海花园北门66号', 'value': 3},
{'name': '永丰街,济阳街道附近', 'value': 3},
{'name': '凯风路空军空降兵学院大门对面', 'value': 3},
{'name': '富民一路18号附近', 'value': 3},
{'name': '通政路与温泉中路交叉口', 'value': 3},
{'name': '祁连大道天隆花苑小区大门东侧第二家商铺', 'value': 3},
{'name': '和宁里113号之一店', 'value': 3},
{'name': '重工街勋业一路交叉口', 'value': 3},
{'name': '保安街和集安路交汇北行150米', 'value': 3},
{'name': '人民大街凯玛购物中心二楼', 'value': 3},
{'name': '人民东路繁华中学西20米', 'value': 3},
{'name': '青年西路绿云小区沿街商铺', 'value': 3},
{'name': '东葛路21号飞凤商业街B13铺面', 'value': 3},
{'name': '白沙洲大道福兴惠誉东澜岸47-53-1-30号', 'value': 3},
{'name': '枣园旧址延安1938地下', 'value': 3},
{'name': '人民路15号', 'value': 3},
{'name': '冶金大道印象城负一楼', 'value': 3},
{'name': '融悦华庭1栋117', 'value': 3},
{'name': '欣泰商业街1E座', 'value': 3},
{'name': '利华商业街与福海路交汇处北10米路东(利群超市南侧)', 'value': 3},
{'name': '颐塔街二道巷N区1号楼商业18号', 'value': 3},
{'name': '西溪路留下大街125号君逸汇大厦105号商铺', 'value': 3},
{'name': '永乔路25号', 'value': 3},
{'name': '西河路49号', 'value': 3},
{'name': '甪直万嘉生活广场3楼(甪直古镇)', 'value': 3},
{'name': '万达广场室外步行街与槐岭交口北行150米路东', 'value': 3},
{'name': '高湾路高湾农贸大厅西走50米路南', 'value': 3},
{'name': '怀德中路133-110', 'value': 3},
{'name': '向阳路第一实验小学北50米路西(近实验第一小学)', 'value': 3},
{'name': '十渡大街80号', 'value': 2},
{'name': '群星路4号', 'value': 2},
{'name': '西营前街与新华南路交叉口北行100米路东', 'value': 2},
{'name': '北苑路42号1层1F-07', 'value': 2},
{'name': '燕平路', 'value': 2},
{'name': '土桥砖厂南街华远好天地41号115', 'value': 2},
{'name': '城南街道南口路29号乐多港奥特莱斯购物中心A区3层L3-037A', 'value': 2},
{'name': '立汤路188号明珠百货5层', 'value': 2},
{'name': '苏州桥大洋服装市场底商', 'value': 2},
{'name': '高沙学源街文盛大楼1160号欧巴年糕隔壁', 'value': 2},
{'name': '宁围街道宁中路16.18号', 'value': 2},
{'name': '金岭南路', 'value': 2},
{'name': '清河东路(尚东尚筑)旁', 'value': 2},
{'name': '新街口莱迪广场负二楼地铁口通道方向', 'value': 2},
{'name': '天华路润富花园', 'value': 2},
{'name': '津港公路龙居生活广场4楼', 'value': 2},
{'name': '新浦镇镇浦沿村三十丁路79号', 'value': 2},
{'name': '凤湖街27号', 'value': 2},
{'name': '海沧大道', 'value': 2},
{'name': '文理学院辛乐路博雅苑餐厅一楼大厅', 'value': 2},
{'name': '外事学院南校区内学子广场6号', 'value': 2},
{'name': '东大街骡马市1号兴正元广场1层', 'value': 2},
{'name': '辽中商业大厦6楼', 'value': 2},
{'name': '东泉生态公园', 'value': 2},
{'name': '宝龙七星街1006号黄金工厂斜对面', 'value': 2},
{'name': '经四路187号凯悦酒店人防金街五号口底下负一层吉食岛美食广场', 'value': 2},
{'name': '华能路汇隆广场b1-13号', 'value': 2},
{'name': '民族路50号品汇广场2楼扶梯旁', 'value': 2},
{'name': '中兴东大街165号中北商城1层', 'value': 2},
{'name': '西坝岗路天宝中苑小区3号楼2单元101', 'value': 2},
{'name': '和平南路下元商贸城内4楼', 'value': 2},
{'name': '中都路购物中心斜对面九霄云外鸭脖王店内', 'value': 2},
{'name': '昆仑大街万隆广场4楼', 'value': 2},
{'name': '高等专科学校对面50米', 'value': 2},
{'name': '解放大街', 'value': 2},
{'name': '双兴北路262号', 'value': 2},
{'name': '清凉东路48号', 'value': 2},
{'name': '丁卯桥路168-164号', 'value': 2},
{'name': '华宇路453号', 'value': 2},
{'name': '海大南路1号', 'value': 2},
{'name': '新站区元一名城中西街A段', 'value': 2},
{'name': '步行街中和路国美电器对面', 'value': 2},
{'name': '万福商业城步行街4号楼27号', 'value': 2},
{'name': '国庆西路南50米', 'value': 2},
{'name': '和平路', 'value': 2},
{'name': '信江中路步行街', 'value': 2},
{'name': '高新区绿色家园社区西门', 'value': 2},
{'name': '郑东新区广播电视大学学校餐厅', 'value': 2},
{'name': '西湖三路北金沙湾购物广场4楼', 'value': 2},
{'name': '荷花路与古曲路公交车站', 'value': 2},
{'name': '建设北路华亚欢乐城三楼', 'value': 2},
{'name': '城缤纷五洲KTV向南第二间', 'value': 2},
{'name': '泰师路16号', 'value': 2},
{'name': '戴泽路万源商贸城D7-4', 'value': 2},
{'name': '三茅街道金苇西路20号', 'value': 2},
{'name': '长福路一中对面', 'value': 2},
{'name': '振兴街老三连路口向东150米', 'value': 2},
{'name': '真源大道唐润百货楼下', 'value': 2},
{'name': '漕河镇蕲阳步行街2号', 'value': 2},
{'name': '团结东路中国银行西100米', 'value': 2},
{'name': '永惠路汇禾广场1楼', 'value': 2},
{'name': '325国道与232县道交叉口旁', 'value': 2},
{'name': '垡头小区西里', 'value': 2},
{'name': '杜家坎集美家居4层', 'value': 2},
{'name': '房山长沟大街40号', 'value': 2},
{'name': '永安街210号', 'value': 2},
{'name': '嘉园三里3号楼3-3幢1层、3-4幢-1层128号', 'value': 2},
{'name': '钱农东路73号', 'value': 2},
{'name': '文苑路128号', 'value': 2},
{'name': '太和镇271县道大源村黄庄红绿灯旁二楼', 'value': 2},
{'name': '天元东路831号附近', 'value': 2},
{'name': '汉口路', 'value': 2},
{'name': '西善桥北路52-1号', 'value': 2},
{'name': '西善桥街道岱山中路4号东来奥南城一层107、108室', 'value': 2},
{'name': '园区娄葑东兴路118号栖庭1幢225室', 'value': 2},
{'name': '环庆路325号', 'value': 2},
{'name': '福田村福新坊30-16', 'value': 2},
{'name': '红光红光南巷2号', 'value': 2},
{'name': '天房南路团泊镇镇政府对面', 'value': 2},
{'name': '汉沽新开北路与文化街交口', 'value': 2},
{'name': '辛口镇新民园底商1号', 'value': 2},
{'name': '万科新里程家园底商22号楼101号', 'value': 2},
{'name': '桃源街道科二路169号', 'value': 2},
{'name': '桑田路356号', 'value': 2},
{'name': '青少年宫路187号', 'value': 2},
{'name': '临港街道新港花苑63号', 'value': 2},
{'name': '青囗镇农光路68号“中建花园”沿街117号商业网点', 'value': 2},
{'name': '西浦路湖南人家附近', 'value': 2},
{'name': '软件学院购物中心二楼208号', 'value': 2},
{'name': '环岛东路梦幻海岸度假区啤酒街m-20号', 'value': 2},
{'name': '南孙街道中段好又多对面', 'value': 2},
{'name': '安达路1号', 'value': 2},
{'name': '北一中路沈阳国际服装城北三门进门直走50米', 'value': 2},
{'name': '智慧三街7-4号7门', 'value': 2},
{'name': '东西快速干道98巷附近', 'value': 2},
{'name': '理工大学北门', 'value': 2},
{'name': '尖山街241号B1F层MB001号-MB17号', 'value': 2},
{'name': '建东街北国超市简良店底商', 'value': 2},
{'name': '中山中路定州崇文街内', 'value': 2},
{'name': '冀州区万都城北门09-2门店', 'value': 2},
{'name': '盛乐南街花园小区斜对面', 'value': 2},
{'name': '和硕特路家乐福超市内', 'value': 2},
{'name': '东洲大街23号', 'value': 2},
{'name': '兴二街鼎信商厦南门西200米路南', 'value': 2},
{'name': '凡河镇钟山路4-11号淡竹教育旁', 'value': 2},
{'name': '汽车厂长沈路长沈小学斜对面', 'value': 2},
{'name': '西新镇同心村奔驰路265院内第3号楼一楼后区', 'value': 2},
{'name': '一道街54号', 'value': 2},
{'name': '会战大街26号，大庆百货大楼5楼', 'value': 2},
{'name': '宏远街86号', 'value': 2},
{'name': '江南新区望园小区2号楼', 'value': 2},
{'name': '春风路中央花苑2期123号商铺', 'value': 2},
{'name': '青枫公园宝龙商业街65-1号', 'value': 2},
{'name': '宝龙国际花园65-1号', 'value': 2},
{'name': '新闸街道新东路192号', 'value': 2},
{'name': '横林镇崔桥村综合市场99号', 'value': 2},
{'name': '南通开发区上海西路自来水公司斜对面', 'value': 2},
{'name': '鼓楼西路2号', 'value': 2},
{'name': '御水湾宽域1号S66', 'value': 2},
{'name': '玉兰路230号', 'value': 2},
{'name': '巴黎春天9幢', 'value': 2},
{'name': '稽灵山路34号11幢112号', 'value': 2},
{'name': '经济适用房小区二期38号楼123铺', 'value': 2},
{'name': '仁里镇曙光西路九华综合楼第5门面', 'value': 2},
{'name': '榜头镇坝下社区工艺路30号', 'value': 2},
{'name': '龙行路南池公园北门西150米路北', 'value': 2},
{'name': '楼德商业街二中斜对面', 'value': 2},
{'name': '成山大道博隆B座影院北门', 'value': 2},
{'name': '城区新世纪商苑步行街16号', 'value': 2},
{'name': '新湖大街1900号', 'value': 2},
{'name': '曹城街道办事处康地君佳A1栋136号房', 'value': 2},
{'name': '新烟办人民东路', 'value': 2},
{'name': '马头镇中心路口向南30米路东', 'value': 2},
{'name': '宋家塘旭日佳园大润发超市入口一楼', 'value': 2},
{'name': '新东路107号北站进站口', 'value': 2},
{'name': '乐从镇乐从社区居民委员会荔南路A1号金威名轩102商铺之二', 'value': 2},
{'name': '石湾公园内人才公寓楼下', 'value': 2},
{'name': '登岗镇新市场内', 'value': 2},
{'name': '瑞和购物中心二楼', 'value': 2},
{'name': '云景路29号美泉1612地下室B215号商铺', 'value': 2},
{'name': '还珠中路牛霸王旁', 'value': 2},
{'name': '新世纪大道东峰世纪公寓145号', 'value': 2},
{'name': '356县道附近', 'value': 2},
{'name': '玉陆路惠广服饰旁', 'value': 2},
{'name': '人民南路新世纪停车场入口', 'value': 2},
{'name': '伊顿公馆5-1-6号贝克汉堡商铺', 'value': 2},
{'name': '将军大道132号', 'value': 2},
{'name': '环城东路120号新喜村', 'value': 2},
{'name': '土城镇团结街', 'value': 2},
{'name': '文峰园农委一楼八号门面', 'value': 2},
{'name': '长青北路3号皇嘉花苑小区', 'value': 2},
{'name': '中和园2段7号', 'value': 2},
{'name': '南川西路90号', 'value': 2},
{'name': '新湖总场湖滨南路2-11号', 'value': 2},
{'name': '泉塘街道盼盼路524号', 'value': 2},
{'name': '黄花镇空港国际城和通超市二楼', 'value': 2},
{'name': '东一巷路口', 'value': 2},
{'name': '亚龙湾路112号', 'value': 2},
{'name': '中心街4号附近', 'value': 2},
{'name': '东观街道办东北社区育才路020号', 'value': 2},
{'name': '永旺国际2号楼', 'value': 2},
{'name': '萧林路中楠都汇广场', 'value': 2},
{'name': '逍林镇三北大街东3305号红星美凯龙B1楼东南角', 'value': 2},
{'name': '江夏大道与北华街交叉口九全嘉国际广场B1层', 'value': 2},
{'name': '学府路唯客多炸鸡店内', 'value': 2},
{'name': '东风街与环镇路交叉口西北100米', 'value': 2},
{'name': '人民西路28号108-2', 'value': 2},
{'name': '康民路23号', 'value': 2},
{'name': '龙狮桥乡乡村小厨旁', 'value': 2},
{'name': '武夷街道曼陀岩路4号，福海大酒店斜对面', 'value': 2},
{'name': '花园1号店', 'value': 2},
{'name': '金明路广电南路向北100米路东', 'value': 2},
{'name': '恩城锦江大道东6号昌大昌超级购物广场AB区第一层1F26号', 'value': 2},
{'name': '迎宾三路132号', 'value': 2},
{'name': '东联大道13-5号', 'value': 2},
{'name': '彩虹路286号', 'value': 2},
{'name': '云南映象主题文化小区一期16幢1层16-1号', 'value': 2},
{'name': '251台湾新北市淡水區真理街2號', 'value': 2},
{'name': '淳溪镇镇兴路187号-3', 'value': 2},
{'name': '鲈乡路天和人家西门南侧', 'value': 2},
{'name': '大浪街道华繁路嘉安达工业园7栋1楼12号', 'value': 2},
{'name': '赛达新兴产业园新兴公寓底商', 'value': 2},
{'name': '正丰路554号', 'value': 2},
{'name': '兴隆街与新庄路交叉口西8米路南', 'value': 2},
{'name': '站前大道93号', 'value': 2},
{'name': '双杨镇牛家村西北段南1号', 'value': 2},
{'name': '鸿发街，鸿发综合商场旁', 'value': 2},
{'name': '阆中古城状元街', 'value': 2},
{'name': '副工四街64号1门', 'value': 2},
{'name': '敬德街555号恒大名都22、23号楼1-119商铺', 'value': 2},
{'name': '恒大绿洲楼盘B地块1号商铺', 'value': 2},
{'name': '兆麟街土产日杂一楼', 'value': 2},
{'name': '经济技术开发区六区29栋3门105室', 'value': 2},
{'name': '支农大街与安庆西路交叉口旁', 'value': 2},
{'name': '信义街粤客隆购物中心一楼', 'value': 2},
{'name': '兴安中路42号', 'value': 2},
{'name': '锦兴花园小区5区10-3', 'value': 2},
{'name': '大学城南四路南亭商业街自编49号', 'value': 2},
{'name': '姬堂乐善大街与长盛街交叉口东50米', 'value': 2},
{'name': '诚信大道苏果超市1楼', 'value': 2},
{'name': '杨舍镇晨阳路89号', 'value': 2},
{'name': '和平区望湖路20号', 'value': 2},
{'name': '兴华路与建设大街交汇口向南100米', 'value': 2},
{'name': '海洋学院定海校区食堂内', 'value': 2},
{'name': '大润发二楼', 'value': 2},
{'name': '园前西路6号', 'value': 2},
{'name': '东方广场风情街红宝石城首层11号', 'value': 2},
{'name': '南密路北与松江街中交叉口旁', 'value': 2},
{'name': '南大街271号君临广场一楼', 'value': 2},
{'name': '盘城街道陆楼6号', 'value': 2},
{'name': '经五路156-1号国济血管瘤医院旁', 'value': 2},
{'name': '绿地国际花都四区13号楼1-105', 'value': 2},
{'name': '民族路100号院北门东20米处(民族路华强广场正对面)', 'value': 2},
{'name': '富春大厦A幢1层103室', 'value': 2},
{'name': '四道街东北亚商厦南门对面', 'value': 2},
{'name': '八一镇张一碗工布老街B4-122号(工布老街民生村镇银行旁)', 'value': 2},
{'name': '曹安公路5616号安亭财富广场1层', 'value': 2},
{'name': '成都高新区天府二街138号3栋1楼110号', 'value': 2},
{'name': '庙山开发区澳门山庄门面', 'value': 2},
{'name': '合肥新地中心负一楼美食街', 'value': 2},
{'name': '学府路666号', 'value': 2},
{'name': '昌盛街73号(庄河市体育馆内)', 'value': 2},
{'name': '城南大道150号(老地方宾馆隔壁)', 'value': 2},
{'name': '独山大十字华庭商城9号', 'value': 2},
{'name': '云台路800号', 'value': 1},
{'name': '航兴北路9号附近', 'value': 1},
{'name': '十里河灯饰城一层', 'value': 1},
{'name': '建国路沃尔玛超市', 'value': 1},
{'name': '太平庄中一街天通中苑华联二层', 'value': 1},
{'name': '广阳新路15号', 'value': 1},
{'name': '立汤路', 'value': 1},
{'name': '学院路6号1号楼107', 'value': 1},
{'name': '良乡绿源商场底商', 'value': 1},
{'name': '虎山路杭州市萧然职业高级中学附近', 'value': 1},
{'name': '瓜沥镇坎山振兴路299号', 'value': 1},
{'name': '大石段367号105新地娱乐美食购物广场1楼', 'value': 1},
{'name': '康乐路与康乐大街交叉口', 'value': 1},
{'name': '钟屏岔道39之7号', 'value': 1},
{'name': '三元里大道棠溪大厦3号档', 'value': 1},
{'name': '金鹏路81号', 'value': 1},
{'name': '惠康街110112号F101铺', 'value': 1},
{'name': '员村三横路30号', 'value': 1},
{'name': '人和华成路与方华公路交叉口北50米', 'value': 1},
{'name': '同德街横滘新南二路2号103之一铺', 'value': 1},
{'name': '同德街西槎路234号首层铺', 'value': 1},
{'name': '江东中路80号金盛国际家居江东门广场建材东广场一楼后共享中庭', 'value': 1},
{'name': '迈皋桥街道季家街林景御园04幢13室', 'value': 1},
{'name': '高新园天元东路天印大道地铁站', 'value': 1},
{'name': '淳溪镇镇北路13号-3', 'value': 1},
{'name': '铁心桥街道宁丹路48-17号', 'value': 1},
{'name': '瑞金路10号', 'value': 1},
{'name': '三牌楼大街116-3临', 'value': 1},
{'name': '江宁街道宁芜大道盛世嘉园A区10号门面房', 'value': 1},
{'name': '尹中路地铁3号口正对面', 'value': 1},
{'name': '人民路', 'value': 1},
{'name': '阳澄湖镇城中路24号', 'value': 1},
{'name': '大和路192号', 'value': 1},
{'name': '坂田荔园新村竹园街12号', 'value': 1},
{'name': '坪山街道东纵路366号义乌批发市场2楼', 'value': 1},
{'name': '大学城北一路大学城第二夜市内', 'value': 1},
{'name': '华风大道华宇锦绣广场内', 'value': 1},
{'name': '祥瑞时尚天街鼎山大道507号附126号', 'value': 1},
{'name': '硕放瑞港商业广场对面大统华超市门口', 'value': 1},
{'name': '东方天郡东北塘东亭北路5号', 'value': 1},
{'name': '前洲街道樱花路76-6号', 'value': 1},
{'name': '西洋南路195号', 'value': 1},
{'name': '溪源宫路12号', 'value': 1},
{'name': '湖滨新城3座2号', 'value': 1},
{'name': '建材MALL商圈祥店里', 'value': 1},
{'name': '新莲路6-8号', 'value': 1},
{'name': '双浦路大又脆旁边', 'value': 1},
{'name': '翁角路421号', 'value': 1},
{'name': '厦禾路571号之一', 'value': 1},
{'name': '沙湖323号', 'value': 1},
{'name': '凤城七路8号', 'value': 1},
{'name': '朱雀大街南段长丰园小区9号楼1层商铺', 'value': 1},
{'name': '雁塔路西安建筑科技大学3c地下商场', 'value': 1},
{'name': '凤城十二路', 'value': 1},
{'name': '高新路路东，光华路车站牌旁', 'value': 1},
{'name': '三桥路华润万象城金街2-10116号', 'value': 1},
{'name': '大东兴隆一楼', 'value': 1},
{'name': '重工街南十一西路53-1号J001', 'value': 1},
{'name': '法库镇河南街幢号19004号天阔西门里走100米', 'value': 1},
{'name': '药王庙路11号', 'value': 1},
{'name': '辽河大街135号（乐府购物广场一层049号商铺）', 'value': 1},
{'name': '文体西路54号112房间', 'value': 1},
{'name': '第一大道香港新地负一层B座025号', 'value': 1},
{'name': '长江路185号地下一层A14号', 'value': 1},
{'name': '通普街51号', 'value': 1},
{'name': '淘宝街北门西头', 'value': 1},
{'name': '后龙美食街南排2号', 'value': 1},
{'name': '栾城镇鑫源路153号西北', 'value': 1},
{'name': '仓丰路国培大厦1楼', 'value': 1},
{'name': '察院路县医院东50米', 'value': 1},
{'name': '察院街县医院建设银行东行50米', 'value': 1},
{'name': '向阳北大街与国防路交叉口路东10米,福泰百货底商', 'value': 1},
{'name': '步行街西口50米', 'value': 1},
{'name': '二中对面', 'value': 1},
{'name': '红旗街20号', 'value': 1},
{'name': '安泽二中斜对面', 'value': 1},
{'name': '石羊桥路七彩城负一层', 'value': 1},
{'name': '昭君路内蒙古大学创业学院发丝天地隔壁', 'value': 1},
{'name': '黄海大市场', 'value': 1},
{'name': '南宁路四段9-1号', 'value': 1},
{'name': '荣华街交通港道南50米', 'value': 1},
{'name': '调兵山轻工街商业大厦西门对面南走50米', 'value': 1},
{'name': '西湖大路与汽车大路交汇车城万达广场内瑞食尚花园内17号商铺', 'value': 1},
{'name': '瑞光南街59号东1门市', 'value': 1},
{'name': '劳动中路134号', 'value': 1},
{'name': '段前路5号', 'value': 1},
{'name': '邻里阳光小区1-1欧吉超市内', 'value': 1},
{'name': '爱山街道南街新天地锦绣天地2楼', 'value': 1},
{'name': '寿春路', 'value': 1},
{'name': '阜南路师范学院老校区美食街中段', 'value': 1},
{'name': '铜陵镇桥雅街512号金峰楼117号、118号', 'value': 1},
{'name': '青岛中路丰禾国际四楼', 'value': 1},
{'name': '金雀山路威特天元广场负一楼', 'value': 1},
{'name': '东昌东路文化市民活动中心', 'value': 1},
{'name': '万达金街D56-1', 'value': 1},
{'name': '向阳路842号大学城北市场北头', 'value': 1},
{'name': '广云路宝盈广场1楼东门', 'value': 1},
{'name': '幸福新村公交车站', 'value': 1},
{'name': '惠州大道松达电器旁', 'value': 1},
{'name': '香芒东路富昇百货广场一楼门口', 'value': 1},
{'name': '森林中心城负一楼美食街', 'value': 1},
{'name': '科大路344号', 'value': 1},
{'name': '黔灵山公园门口美食城二楼', 'value': 1},
{'name': '拉萨路与黑龙江北路交叉口西北200米', 'value': 1},
{'name': '恒基商业中心西门口南邻', 'value': 1},
{'name': '大桥路与滔河路交叉口西北50米', 'value': 1},
{'name': '石洞镇百盛路11号', 'value': 1},
{'name': '解放中路218号', 'value': 1},
{'name': '解放路华宝石大酒店楼下', 'value': 1},
{'name': '暨阳中路张家港二中对面', 'value': 1},
{'name': '黄海东路中交美庐城二楼西南侧', 'value': 1},
{'name': '201省道', 'value': 1},
{'name': '潋江镇将军大道赣州银行对面欣邦药房隔壁', 'value': 1},
{'name': '建昌镇胜利西路盛世购物广场', 'value': 1},
{'name': '邮电大楼斜对面', 'value': 1},
{'name': '人民路盛弘三楼美食城', 'value': 1},
{'name': '黄河大道曼哈顿光阳新博大商场内二楼', 'value': 1},
{'name': '琴台街二高正对面', 'value': 1},
{'name': '商业街6号楼由北向南6号', 'value': 1},
{'name': '城关镇将军大道中央大街126栋首层8788号商铺', 'value': 1},
{'name': '毕升大道152号附近', 'value': 1},
{'name': '清泉镇盛百客城市购物广场', 'value': 1},
{'name': '劲牌路与新冶大道交叉口西南200米', 'value': 1},
{'name': '民主路家联超市旁', 'value': 1},
{'name': '新城十八区宋康路195号', 'value': 1},
{'name': '人民路中国建设银行旁', 'value': 1},
{'name': '嘉陵中路康贝大药房旁', 'value': 1},
{'name': '康复中路顺河街小学附近', 'value': 1},
{'name': '红星巷17号', 'value': 1},
{'name': '新北路82号', 'value': 1},
